itm_id,itm_name,itm_sname,match_code_id,itm_dis_code,mse_id,kty_code,bra_id,itm_ref_flag,comments,long_desc,status_code,status_bdate,itm_name_ml,sys_nc00015$,creation_date,created_by,updated_by,update_date,uni_sal_code,uni_leg_code,uni_sal_val,long_desc_ml,sys_nc00024$,product_class_id,is_standard_pricing,is_special_buy,warranty_id,is_item_display,data_source,like_itm_id,supplier_sugg_like_itm_id,unit_descriptor_code,is_consignment,itm_selling_price_id,is_semi_finished,last_extraction_date,material_content_code,legacy_creation_date,legacy_update_date,itm_selling_rule_id,cons_avail_date,ity_code,do_not_purge,uni_stock_val,emergency_call_type,itm_denomination,itm_commission,itm_price,is_hidden,is_subject_to_compliance,is_to_be_shopped,item_shop_type,order_num,material_composition,itt_code,cur_id,lgcy_item_classification,lgcy_has_parent,tech_bsn_group_id
16824,alfa,,,1234,,900,,0,,,,,,,2019-10-10,,8317,2019-10-10,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16795,MJK ,,,2500,,900,,0,,,,,,,2019-10-09,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,20,5,50,0,0,,,,,,,,,
16825,alfa 16$,,,4333,,900,,0,,,,,,,2019-10-10,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16858,Meneral,,,6,,900,,0,,,,,,,2019-11-14,,,,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16798,Alfa,,,2,,900,,0,,,,,,,2019-10-09,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,3,4,100,0,0,,,,,,,,,
16799,L'oreal,,,3000,,900,,0,,,,,,,2019-10-09,,6974,2019-11-05,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16800,Elvive,,,3500,,900,,0,,,,,,,2019-10-09,,7116,2019-10-10,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,100,50,100,0,0,,,,,,,,,
16772,Alpha7,,,754,,900,,0,,,,,,,2019-10-08,,7116,2019-10-09,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16727,iTunes2,,,41,,900,,0,,,,,,,2019-10-02,,7116,2019-10-09,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16783,Julie Stock Product,,,4,,900,,0,,,,,,,2019-10-09,,9479,2023-03-27,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16784,Julie Stock Type 1,,,1,,900,,0,,,,,,,2019-10-09,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,2,1,5,0,0,,,,,,,,,
16785,Julie Stock Type 2,,,2,,900,,0,,,,,,,2019-10-09,,8281,2019-11-26,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,2,2,6,0,0,,,,,,,,,
16786,Julie Stock Type 3,,,3,,900,,0,,,,,,,2019-10-09,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,2,1,7,0,0,,,,,,,,,
16787,Julie Stock Type 4,,,4,,900,,0,,,,,,,2019-10-09,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,2,2,8,0,0,,,,,,,,,
16805,sad,,,12,,900,,0,,,,,,,2019-10-09,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,44,1,12,0,0,,,,,,,,,
16807,f,,,3,,900,,0,,,,,,,2019-10-09,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,41,1,14,0,0,,,,,,,,,
16839,TESTTEEEEEE ,,,21231231231,,900,,0,,,,,,,2019-11-05,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16837,YOSSERTTTTTTT,,,01777,,900,,0,,,,,,,2019-11-05,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16809,d,,,1,,900,,0,,,,,,,2019-10-09,,7116,2019-10-09,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,2,1,29.97,0,0,,,,,,,,,
16838,YMT PRODUCT ,,,012121,,900,,0,,,,,,,2019-11-05,,6974,2019-11-05,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16716,MintRoute 2 Product,,,24,,900,,0,,,,,,,2019-10-01,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16719,Steam Gift Card,,,540,,900,,0,,,,,,,2019-10-02,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16720,Steam,,,40,,900,,0,,,,,,,2019-10-02,,7116,2019-10-09,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16834,GOLDEN PRODUCT ,,,888,,900,,0,,,,,,,2019-10-30,,6974,2019-10-30,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16835,GOLDEN PT,,,8888,,900,,0,,,,,,,2019-10-30,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16844,GENERAL,,,854,,900,,0,,,,,,,2019-11-08,,6974,2019-11-08,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16845,TESTTTTT,,,111,,900,,0,,,,,,,2019-11-08,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16846,5yyyyyyy,,,454545,,900,,0,,,,,,,2019-11-08,,,,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16847,24544654654,,,11112121,,900,,0,,,,,,,2019-11-08,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16713,iTunes,,,250,,900,,0,,,,,,,2019-10-01,,,,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16717,iTunes 10$,,,250,,900,,0,,,,,,,2019-10-02,,7116,2019-10-02,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16718,Google Play,,,410,,900,,0,,,,,,,2019-10-02,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16729,test1,,,test,,900,,0,,,,,,,2019-10-02,,7116,2019-10-09,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16776,Meneral,,,2,,900,,0,,,,,,,2019-10-09,,6974,2019-11-08,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16731,steam2,,,42,,900,,0,,,,,,,2019-10-02,,7116,2019-10-09,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16777,iTunes,,,2,,900,,0,,,,,,,2019-10-09,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,3,100,10,0,0,,,,,,,,,
16760,MintRoute Product,,,JB01,,900,,0,,,,,,,2019-10-08,,7116,2019-10-09,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16829,General,,,2,,900,,0,,,,,,,2019-10-14,,7116,2024-04-22,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16830,iTunes,,,2,,900,,0,,,,,,,2019-10-14,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16832,Alfa,,,11,,900,,0,,,,,,,2019-10-17,,6954,2019-10-17,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16841,YYYYYYYYYY,,,123,,900,,0,,,,,,,2019-11-08,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16733,Stock Product,,,4,,900,,0,,,,,,,2019-10-03,,7116,2019-10-09,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16849,Alfa 10$,,,1,,900,,0,,,,,,,2019-11-12,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16736,ALFA card,,,01,,900,,0,,,,,,,2019-10-04,,7116,2019-10-09,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16848,Alfa,,,1,,900,,0,,,,,,,2019-11-12,,6974,2019-11-12,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16738,Alpha6,,,753,,900,,0,,,,,,,2019-10-07,,7116,2019-10-09,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16740,MJK product,,,15,,900,,0,,,,,,,2019-10-07,,7116,2019-10-09,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16828,MISSOO,,,41,,900,,0,,,,,,,2019-10-11,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16813,rr,,,2,,900,,0,,,,,,,2019-10-09,,7116,2019-10-09,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,14,6,55.6,0,0,,,,,,,,,
16815,sda,,,55,,900,,0,,,,,,,2019-10-09,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,1,10,444,0,0,,,,,,,,,
16816,14wqe,,,4,,900,,0,,,,,,,2019-10-09,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,4,4,22,0,0,,,,,,,,,
16818,eqe,,,44,,900,,0,,,,,,,2019-10-09,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,4,1,11,0,0,,,,,,,,,
16826,MJK product,,,1500,,900,,0,,,,,,,2019-10-11,,6974,2020-01-07,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16823,ee,,,1,,900,,0,,,,,,,2019-10-09,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,3,1,44,0,0,,,,,,,,,
16827,MJK,,,15,,900,,0,,,,,,,2019-10-11,,8281,2019-11-26,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16874,Test Access,,,77444,,900,,0,,,,,,,2020-01-28,,,,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16878,cashCards - 16878,,,16878,,1117,,0,,,21,2020-05-13,,,2020-05-13,6974,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16893,10 - 16893,,,10,,900,,0,,,21,2022-05-13,,,2020-10-07,8998,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16875,hhh,,,5666,,900,,0,,,,,,,2020-03-16,,8317,2020-03-16,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16876,aaa,,,6436,,900,,0,,,,,,,2020-03-16,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16877,smoke 16877,,,16877,,1015,,0,,,2,2020-05-12,,,2020-05-12,6974,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16881,3G,,,01,,900,,0,,,,,,,2020-07-22,,6974,2020-07-22,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16883,3G ,,,01,,900,,0,,,,,,,2020-07-22,,6974,2020-07-22,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16884,Connect ,,,02,,900,,0,,,,,,,2020-07-22,,6974,2020-07-22,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16885,Wins,,,03,,900,,0,,,,,,,2020-07-22,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16886,DSL,,,04,,900,,0,,,,,,,2020-07-22,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16887,"WISEBOX, DSL & other services",,,1,,900,,0,,,,,,,2020-09-08,,6974,2020-09-08,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16888,Wallet 128,,,1,,900,,0,,,,,,,2020-09-08,,6974,2020-09-08,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16899,Sodetel Products,,,01,,900,,0,,,,,,,2021-01-04,,7116,2021-11-29,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16890,ADSL,,,DSL,,900,,0,,,,,,,2020-09-09,,,,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16891,DSL,,,4M1,,900,,0,,,,,,,2020-09-09,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16901,3G Service,,,3G,,900,,0,,,,,,,2021-01-04,,8281,2021-01-05,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16902,Connect Product,,,01,,900,,0,,,,,,,2021-01-05,,7116,2021-12-21,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16903,Wireless Prepaid Plans,,,WPP,,900,,0,,,,,,,2021-01-05,,7116,2021-12-21,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16860,Alfa,,,734,,900,,0,,,,,,,2019-12-09,,8757,2023-10-17,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16861,Alfa,,,987,,900,,0,,,,,,,2019-12-09,,8757,2023-10-17,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16862,Alfa 25$,,,988,,900,,0,,,,,,,2019-12-09,,9479,2022-10-18,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16863,Touch,,,845,,900,,0,,,,,,,2019-12-09,,6974,2020-09-08,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16864,Touch 11$,,,73212,,900,,0,,,,,,,2019-12-09,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16865,Touch 23$,,,8431,,900,,0,,,,,,,2019-12-09,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16870,MT Type,,,9888,,900,,0,,,,,,,2019-12-10,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16867,Alfa,,,88898798,,900,,0,,,,,,,2019-12-09,,6974,2019-12-09,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16868,Alfa,,,9999999,,900,,0,,,,,,,2019-12-09,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16869,MT product,,,7400,,900,,0,,,,,,,2019-12-10,,,,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16871,Toshiba,,,8744,,900,,0,,,,,,,2019-12-11,,6974,2020-03-03,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16872,Toshiba Type,,,100,,900,,0,,,,,,,2019-12-11,,6974,2020-03-03,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16879,ISV,,,8599,,900,,0,,,,,,,2020-06-22,,8317,2020-06-22,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16880,ISV,,,5555,,900,,0,,,,,,,2020-06-22,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16895,Product 1,,,1,,900,,0,,,,,,,2020-12-21,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16896,Product Type 1,,,01,,900,,0,,,,,,,2020-12-21,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16907,WiseBox,,,01,,900,,0,,,,,,,2021-01-08,,8757,2023-07-18,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16908,Wallet,,,1,,900,,0,,,,,,,2021-01-08,,7116,2021-11-19,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16897,siteVie 16897,,,16897,,1015,,0,,,2,2020-12-22,,,2020-12-22,8297,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16905,Wins Service,,,Wins,,900,,0,,,,,,,2021-01-06,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
846,Click2Pay,,,846,,200,,0,,,2,2021-01-12,,,2021-01-12,-1,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16957,angham,,,123,,900,,0,,,,,,,2022-10-24,,9939,2022-10-24,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16919,isv ss,,,111,,900,,0,,,,,,,2021-07-19,,9479,2021-10-20,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16920,isv,,,110,,900,,0,,,,,,,2021-07-19,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16933,19 - 16933,,,19,,900,,0,,,113,2021-11-19,,,2021-11-19,9799,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16951,cashCards - 16951,,,16951,,1117,,0,,,21,2022-09-06,,,2022-09-06,8297,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16958,songs,,,11,,900,,0,,,,,,,2022-10-24,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16959,internet,,,1230,,900,,0,,,,,,,2022-10-25,,9939,2022-10-25,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16960,dsl,,,a1,,900,,0,,,,,,,2022-10-25,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16962,il,,,1212,,900,,0,,,,,,,2022-10-26,,9939,2022-10-26,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16963,dec,,,1,,900,,0,,,,,,,2022-10-26,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
4247,charbel,,,211,,900,,0,,,,,,,2025-02-06,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16918,Julie Non Stock Product Type,,,01,,900,,0,,,,,,,2021-06-15,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16917,Julie Non Stock Product,,,2,,900,,0,,,,,,,2021-06-15,,8281,2021-06-15,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16927,recharging,,,111,,900,,0,,,,,,,2021-10-28,,9479,2021-10-28,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16924,Smile 10$,,,0001,,900,,0,,,,,,,2021-10-21,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16925,Smile 25 $,,,0002,,900,,0,,,,,,,2021-10-21,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16928,recharging,,,111,,900,,0,,,,,,,2021-10-28,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16929,isv,,,994,,900,,0,,,,,,,2021-11-01,,,,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16930,isv,,,994,,900,,0,,,,,,,2021-11-01,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16943,test isv,,,111,,900,,0,,,,,,,2022-07-05,,,,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16944,isv,,,isv,,900,,0,,,,,,,2022-07-05,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16945,isv 2,,,23,,900,,0,,,,,,,2022-07-05,,9479,2022-07-05,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16946,isv isv,,,222,,900,,0,,,,,,,2022-07-05,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16947,isv 1,,,333,,900,,0,,,,,,,2022-07-05,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16948,test isv,,,111,,900,,0,,,,,,,2022-07-05,,8757,2022-07-05,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16949,isv,,,isv,,900,,0,,,,,,,2022-07-05,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16965,Terranet,,,TER,,900,,0,,,,,,,2022-11-01,,9479,2022-11-04,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16966,twn,,,twn,,900,,0,,,,,,,2022-11-01,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16967,twu,,,twu,,900,,0,,,,,,,2022-11-01,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16968,twv,,,twv,,900,,0,,,,,,,2022-11-01,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16969,cyberia,,,50,,900,,0,,,,,,,2022-11-01,,9939,2022-11-01,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16983,telecom,,,9,,900,,0,,,,,,,2022-12-20,,9939,2023-01-25,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16984,telecom,,,9,,900,,0,,,,,,,2022-12-20,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16972,cyberia,,,50,,900,,0,,,,,,,2022-11-01,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16931,Wisemax,,,2,,900,,0,,,,,,,2021-11-18,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16935,isv sandy,,,803,,900,,0,,,,,,,2021-11-26,,9479,2021-11-26,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16936,isv sandy,,,803,,900,,0,,,,,,,2021-11-26,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16937,jamesforj 16937,,,16937,,1015,,0,,,2,2022-05-12,,,2022-05-12,9939,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16941,123,,,123,,900,,0,,,,,,,2022-06-14,,9479,2022-06-14,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16942,123,,,123,,900,,0,,,,,,,2022-06-14,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16953,prepaid company,,,23,,900,,0,,,,,,,2022-10-20,,8757,2022-10-20,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16954,prepaid one,,,123,,900,,0,,,,,,,2022-10-20,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16955,prepaid two,,,456,,900,,0,,,,,,,2022-10-20,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16980,net100,,,100,,900,,0,,,,,,,2022-11-04,,9939,2022-12-05,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16978,network,,,10,,900,,0,,,,,,,2022-11-04,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16979,net100,,,10,,900,,0,,,,,,,2022-11-04,,9939,2022-12-05,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16981,jammal,,,7788,,900,,0,,,,,,,2022-11-24,,,,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16982,shipping,,,12,,900,,0,,,,,,,2022-11-24,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16913,internet,,,3256,,900,,0,,,,,,,2021-05-27,,,,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16914,int.,,,3265,,900,,0,,,,,,,2021-05-27,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16915,pds,,,1050,,900,,0,,,,,,,2021-06-03,,9479,2021-06-03,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16916,pds,,,1050,,900,,0,,,,,,,2021-06-03,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,1,0,,,,,,,,,
16921,Smile,,,1111,,900,,0,,,,,,,2021-10-21,,8757,2021-10-22,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,1,0,,,,,,,,,
16939,54121.0 - 16939,,,54121.0,,900,,0,,,113,2022-05-13,,,2022-05-13,9479,9479,2022-05-13,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16973,network,,,99,,900,,0,,,,,,,2022-11-02,,9939,2022-11-04,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16974,network,,,99,,900,,0,,,,,,,2022-11-02,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16975,click,,,14,,900,,0,,,,,,,2022-11-03,,,,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16976,click,,,14,,900,,0,,,,,,,2022-11-03,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16985,telecom a,,,8,,900,,0,,,,,,,2023-01-25,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
