row_number,transaction_id,transaction_reference,sender_wallet_address,receiver_wallet_address,sender_customer_id,receiver_customer_id,amount,transaction_fee,total_debit_amount,currency_code,status,created_at
"7863","00c32802-9557-4a7f-8792-5868fef8160e","TX_1778167264610_F605CD6E1AC2","ORG_WALLET_1778160279570_C6CB51444C14","ORG_WALLET_1778160272427_347735F01EAC","ORG_f4a88f302b404a3d88306ab9","ORG_95f1c8263eb9403fa7c10857","5.7","0.0057","5.7057","USD","CONFIRMED","2026-05-07T15:21:04.610Z"
"7864","3e4600b2-fa1b-4a39-b629-5b7fbb2a9500","TX_1778167264614_97CA7855528A","ORG_WALLET_1778160280723_76881A40B86C","ORG_WALLET_1778160278483_35C5D56EB87C","ORG_ffb1b562e6c24779bc734630","ORG_324af165c31348f89951e21f","22","0.022","22.022","USD","CONFIRMED","2026-05-07T15:21:04.614Z"
"7865","76f818b4-f1c8-4a50-9845-9f18b55f0441","TX_1778167264618_88B9550B43E6","ORG_WALLET_1778160280805_22EC8852FE9E","ORG_WALLET_1778160271252_67D918BA6E84","ORG_d3f28c40555a4b4eb89e74ed","ORG_f6d121503eec494299f9bf40","14.25","0.01425","14.26425","USD","CONFIRMED","2026-05-07T15:21:04.618Z"
"7866","6d7bc536-fe6c-498a-a432-6f15b7a0aa43","TX_1778167264621_8E5ACB376D53","ORG_WALLET_1778160269907_D47531E61879","ORG_WALLET_1778160270916_58F7499D02AE","ORG_c3b862b4e7ff4ce4a8bdd56e","ORG_3b0c736419434cb3915d9406","39.08","0.03908","39.11908","USD","CONFIRMED","2026-05-07T15:21:04.621Z"
"7867","397b5db2-55af-41b6-92ef-a598c78719e3","TX_1778167264625_F35A0B16FD21","ORG_WALLET_1778160280145_1BD0EB49AB57","ORG_WALLET_1778160283539_F49E60DD73DC","ORG_13ab97a389df4a27bdd054a8","ORG_7092abecea7a4c3ea5d476c2","42.13","0.04213","42.17213","USD","CONFIRMED","2026-05-07T15:21:04.625Z"
"7868","4c65835c-3559-4f48-8678-4c5a7afb3601","TX_1778167264629_AA175242A053","ORG_WALLET_1778160278130_FD9398A28CB7","ORG_WALLET_1778160272340_1AE5D72A11D5","ORG_663382d38d544ef9b9ebb2c7","ORG_85680328ba424fdb8c6f80c4","14.1","0.0141","14.1141","USD","CONFIRMED","2026-05-07T15:21:04.629Z"
"7869","2049d106-270a-4e0f-b27f-8c21f2c03195","TX_1778167264633_348B74531EE9","ORG_WALLET_1778160276166_F5F14DB4910B","ORG_WALLET_1778160272340_1AE5D72A11D5","ORG_85042eae537c4c1cb51c1e84","ORG_85680328ba424fdb8c6f80c4","2.54","0.00254","2.54254","USD","CONFIRMED","2026-05-07T15:21:04.633Z"
"7870","fc79a5d0-8b28-4472-b9fd-528080e7e365","TX_1778167264637_4036BFC9ED1E","ORG_WALLET_1778160273768_A69B0D0A7F28","ORG_WALLET_1778160280641_07749B20BDD1","ORG_8b82065a06c744edb8815cb9","ORG_72acde45a0c54024bfa80e9a","32.61","0.03261","32.64261","USD","CONFIRMED","2026-05-07T15:21:04.637Z"
"7871","8fdacd7a-372a-49d0-9245-5a8a3b698599","TX_1778167264641_4DDB82C4A9A8","ORG_WALLET_1778160283212_04E49AAB0147","ORG_WALLET_1778160276669_B5FBDAD5E398","ORG_c11a6f2d78c941cea491491c","ORG_9e23f808f3544113a4ba0620","2.75","0.00275","2.75275","USD","CONFIRMED","2026-05-07T15:21:04.641Z"
"7872","105633cb-55d7-4afe-87df-85767603341d","TX_1778167264645_CBE353A6F0C7","ORG_WALLET_1778160276084_319BD1098BC9","ORG_WALLET_1778160275014_18D1A4CDCE47","ORG_91c22bc167784571b4372d04","ORG_1279f3ac8c8345a9bd0d57cf","46.71","0.04671","46.75671","USD","CONFIRMED","2026-05-07T15:21:04.645Z"
"7873","eae171d1-35dc-42d2-a3f6-4449423bf2be","TX_1778167264649_49CD72004C41","ORG_WALLET_1778160271420_10308936FCED","ORG_WALLET_1778160276001_05A50D53087F","ORG_c657f0a890c74ef99b1652bf","ORG_4f875438f0ae42e8af201d6f","31.21","0.03121","31.24121","USD","CONFIRMED","2026-05-07T15:21:04.649Z"
"7874","d4cde8da-4c52-4c5b-88d6-cabb7bd21719","TX_1778167264652_A7322FF0A958","ORG_WALLET_1778160274682_5965E6AC8E74","ORG_WALLET_1778160269059_6971AFBA84D6","ORG_a6e4e132067d444abfd40382","ORG_2da30634595b4a878b928a3b","1.83","0.00183","1.83183","USD","CONFIRMED","2026-05-07T15:21:04.652Z"
"7875","843552d3-7ed3-4355-9fd6-c17d8f427544","TX_1778167264656_B8EB7B4F4512","ORG_WALLET_1778160282964_AC07329D4648","ORG_WALLET_1778160274766_F1C3DC6076C5","ORG_3265ae8f978f4b7d9d6e5fa9","ORG_20a1c457345d4a89afd74ee2","43.61","0.04361","43.65361","USD","CONFIRMED","2026-05-07T15:21:04.656Z"
"7876","42f84db2-9936-45e9-8e9e-c0990786256d","TX_1778167264660_E165D31A2DE7","ORG_WALLET_1778160274766_F1C3DC6076C5","ORG_WALLET_1778160271336_332D39319141","ORG_20a1c457345d4a89afd74ee2","ORG_aac3beae4c654f7f84f04e44","44.62","0.04462","44.66462","USD","CONFIRMED","2026-05-07T15:21:04.660Z"
"7877","02a2130b-d333-42aa-a96d-0058314e12b5","TX_1778167264664_209D803C47B9","WALLET_1778067202023_7BFE17ECAE335","ORG_WALLET_1778160277948_02E3D888EC83","16","ORG_da6ada1190384d80bd40ae29","25.26","0.02526","25.28526","USD","CONFIRMED","2026-05-07T15:21:04.664Z"
"7878","b07ab9c9-7ec8-430e-948c-d0d3d02d1f33","TX_1778167264668_A9CB6BF86D1E","ORG_WALLET_1778160277118_C70DF08FF521","ORG_WALLET_1778160275341_7016E58B21CB","ORG_1ea32c1b16bc4f64adf2679b","ORG_ba1f38d427344ade8b8000aa","22.77","0.02277","22.79277","USD","CONFIRMED","2026-05-07T15:21:04.668Z"
"7879","24dfc41d-d3e9-432b-8e43-51dfcfed6e32","TX_1778167264672_06CB0994848D","ORG_WALLET_1778160272855_D00C90A0E963","ORG_WALLET_1778160270744_5C3A6545AD72","ORG_bae3ca8533f14130b6d9ed30","ORG_4a6dba69e91e40eaae01a77f","26.3","0.0263","26.3263","USD","CONFIRMED","2026-05-07T15:21:04.672Z"
"7880","43859685-33a0-4f2d-9826-cd13c0d07fe7","TX_1778167264676_01A677FCB2B0","WALLET_1778158164274_EEBF658010844","WALLET_1778153747020_1ECAE0E292C2A","900476","554070","40.83","0.04083","40.87083","USD","CONFIRMED","2026-05-07T15:21:04.676Z"
"7881","79902c53-fb80-4cc4-a8cb-182f28db3b97","TX_1778167264679_58F45D395F39","ORG_WALLET_1778160279487_4104A58B1146","WALLET_1778160871693_0EA008B15BECE","ORG_c15b8bf2293b4ea39f843947","900478","11.07","0.01107","11.08107","USD","CONFIRMED","2026-05-07T15:21:04.680Z"
"7882","e3266e66-9f25-44f7-bdee-d0da6a2e4930","TX_1778167264683_F806308D623A","ORG_WALLET_1778160276001_05A50D53087F","ORG_WALLET_1778160273768_A69B0D0A7F28","ORG_4f875438f0ae42e8af201d6f","ORG_8b82065a06c744edb8815cb9","9.24","0.00924","9.24924","USD","CONFIRMED","2026-05-07T15:21:04.683Z"
"7883","3478c47b-ac61-43a6-b765-a6a2fed3ad25","TX_1778167264687_5AE12F031598","ORG_WALLET_1778160280559_426B10463347","ORG_WALLET_1778160274682_5965E6AC8E74","ORG_714136041c8c450e87db5646","ORG_a6e4e132067d444abfd40382","41.23","0.04123","41.27123","USD","CONFIRMED","2026-05-07T15:21:04.688Z"
"7884","22c06e80-6ebc-498f-a6ab-0db1ef04540a","TX_1778167264691_96AFB9DFA512","ORG_WALLET_1778160282964_AC07329D4648","ORG_WALLET_1778160280145_1BD0EB49AB57","ORG_3265ae8f978f4b7d9d6e5fa9","ORG_13ab97a389df4a27bdd054a8","33.08","0.03308","33.11308","USD","CONFIRMED","2026-05-07T15:21:04.692Z"
"7885","5333225e-5453-44b0-a39b-fa96fbfe16cb","TX_1778167264696_E94A1C3A8482","ORG_WALLET_1778160277281_E7A1D5DF049D","ORG_WALLET_1778160283624_66BCB921051C","ORG_3dec97d5b52e4315a8dc28ee","ORG_3300234624e04d0cbe0a1413","34.31","0.03431","34.34431","USD","CONFIRMED","2026-05-07T15:21:04.696Z"
"7886","b0a57793-6b6c-4508-9c67-b8ab0f761187","TX_1778167264700_B7893C0B3E75","ORG_WALLET_1778160280478_74B6B9C7E314","ORG_WALLET_1778160279982_912AFF7751A5","ORG_319431175959410eab0a0351","ORG_0516915df7d441f2b287f550","16.19","0.01619","16.20619","USD","CONFIRMED","2026-05-07T15:21:04.700Z"
"7887","683efa01-82e2-4a92-98ac-6b6c2de4c04d","TX_1778167264704_1D76D604D5DF","ORG_WALLET_1778160272004_218D14D9D927","ORG_WALLET_1778160271922_7B17C247593D","ORG_9e0677e9cdda4332a318f099","ORG_65c1186c01ec473e8828d351","46.07","0.04607","46.11607","USD","CONFIRMED","2026-05-07T15:21:04.704Z"
"7888","510085d5-888f-4c7b-bfb6-1597c4532fa9","TX_1778167264708_424A47BAE818","ORG_WALLET_1778160280229_2A2D74805156","ORG_WALLET_1778160269907_D47531E61879","ORG_6312f8a7d3254be0a87733a6","ORG_c3b862b4e7ff4ce4a8bdd56e","40.63","0.04063","40.67063","USD","CONFIRMED","2026-05-07T15:21:04.708Z"
"7889","31bdd2c4-c9a3-4b3c-a444-5fc9f2cabca8","TX_1778167264712_B3D33B643012","ORG_WALLET_1778160277696_1E4BED96895A","ORG_WALLET_1778160273441_F81077FBB190","ORG_98c417cc5a45471cb8d8400e","ORG_63cb10b5b1e5475fbd0d95a0","47.35","0.04735","47.39735","USD","CONFIRMED","2026-05-07T15:21:04.712Z"
"7890","9c756f0d-bfb1-44fc-aeca-b2c7706fed1e","TX_1778167264716_350F2FCA845B","ORG_WALLET_1778160271169_01A8D14E09DE","WALLET_1778071441355_6612E1BB0599A","ORG_5111da2a38544e5f9ff43bf1","22","38.03","0.03803","38.06803","USD","CONFIRMED","2026-05-07T15:21:04.716Z"
"7891","894d34db-5306-4b93-9608-c5e6b9027c92","TX_1778167264721_FA0036A56E81","ORG_WALLET_1778160281313_EE9CB4E26C8C","ORG_WALLET_1778160279735_472CEB450301","ORG_aa878780244041f0ae807e6b","ORG_6575120899be4b2b93a8295a","27.11","0.02711","27.13711","USD","CONFIRMED","2026-05-07T15:21:04.721Z"
"7892","fdda70cf-c837-480f-bf66-605716b45318","TX_1778167264725_C21CBAA8FAC3","ORG_WALLET_1778160273603_8FD5638257B0","WALLET_1778158164274_EEBF658010844","ORG_b209686058a44bbcae11cd83","900476","14","0.014","14.014","USD","CONFIRMED","2026-05-07T15:21:04.725Z"
"7893","75f02acd-3563-49ea-ab32-cae236154eeb","TX_1778167264729_954812415C32","ORG_WALLET_1778160282882_721F365A8568","ORG_WALLET_1778160283046_9BD4F086F512","ORG_ca0453f9444845208f60654d","ORG_4583de686dcd47b699bf4049","37.62","0.03762","37.65762","USD","CONFIRMED","2026-05-07T15:21:04.729Z"
"7894","22b04052-ca6d-41e2-b805-42876f66785c","TX_1778167264733_B7AE0D508920","ORG_WALLET_1778160273603_8FD5638257B0","ORG_WALLET_1778160271503_26D7F9F47165","ORG_b209686058a44bbcae11cd83","ORG_3284baf117844e8289acfa39","35.93","0.03593","35.96593","USD","CONFIRMED","2026-05-07T15:21:04.733Z"
"7895","f7d0f92f-881e-49ab-acf7-c2af6e0d9cf6","TX_1778167264737_DE389F11935F","ORG_WALLET_1778160281062_85389B0F8FB2","ORG_WALLET_1778160279982_912AFF7751A5","ORG_37f71cc8ea3140579b5187c2","ORG_0516915df7d441f2b287f550","20.03","0.02003","20.05003","USD","CONFIRMED","2026-05-07T15:21:04.737Z"
"7896","b415ddc6-49e7-45d4-a867-e000132b9cf6","TX_1778167264741_F323C6F649D0","ORG_WALLET_1778160283458_0920F8B3705D","ORG_WALLET_1778160276576_57F1AE36B2AC","ORG_94651c45d31b407fad86b7ef","ORG_bebd64d6740044d1bb3a41b9","40.12","0.04012","40.16012","USD","CONFIRMED","2026-05-07T15:21:04.741Z"
"7897","6d31971b-a53e-431b-97d4-a03d050a2b5c","TX_1778167264744_E4437AEABF01","ORG_WALLET_1778160279078_A5374ADC2320","ORG_WALLET_1778160277696_1E4BED96895A","ORG_c4b9ddb3c679416b903f4368","ORG_98c417cc5a45471cb8d8400e","27.53","0.02753","27.55753","USD","CONFIRMED","2026-05-07T15:21:04.744Z"
"7898","53ee4958-bad6-455c-9c06-fd7787e570f2","TX_1778167264749_C8B061A2AFDC","ORG_WALLET_1778160269733_0E05DF2FFF93","ORG_WALLET_1778160280313_BC5103AB96CB","ORG_8e5e15226c434f6db4c68dfe","ORG_383affa12a9d41fba9370e9c","38.93","0.03893","38.96893","USD","CONFIRMED","2026-05-07T15:21:04.749Z"
"7899","f03a0e36-8b28-450b-be78-489587153ca5","TX_1778167264754_BB73607E50BA","ORG_WALLET_1778160279405_6EA22C73E2BE","ORG_WALLET_1778160271837_0C82F2D95DA1","ORG_02818d54afb548d3ab4e4a7c","ORG_b2c0e26bc8e4438380730970","28.09","0.02809","28.11809","USD","CONFIRMED","2026-05-07T15:21:04.754Z"
"7900","623441e1-9224-42a5-bd87-30d7bc001707","TX_1778167264759_524CF6B9ACBE","ORG_WALLET_1778160275097_4BF89DCDF762","ORG_WALLET_1778160282024_FE7C5E5B3F76","ORG_0f101297e7a64f86b1cf05c2","ORG_fd61c0ae121b408888561065","30.78","0.03078","30.81078","USD","CONFIRMED","2026-05-07T15:21:04.759Z"
"7901","49e6246d-4246-4951-8985-2f008fecd18e","TX_1778167264763_B0E03E292045","ORG_WALLET_1778158080621_9D3B20D175BC1","ORG_WALLET_1778160276412_51B6857CB493","ORG_1d0a64007d7149ba8b5a7aa3","ORG_bd5fbb777a224d3a93208bf3","19.93","0.01993","19.94993","USD","CONFIRMED","2026-05-07T15:21:04.763Z"
"7902","e688ebbd-7e4c-4aef-89ae-c89dd9740769","TX_1778167264767_0677B42337FC","ORG_WALLET_1778160270828_FCD6A452F375","ORG_WALLET_1778160278996_A269C7AD8721","ORG_6a112b620a3b4d9db1c1b50d","ORG_1f8d33ab9ab44b54bd42620f","23.29","0.02329","23.31329","USD","CONFIRMED","2026-05-07T15:21:04.767Z"
"7903","a5a481c8-eb40-4dc9-8499-f8331fdfa84c","TX_1778167264771_A51862A0DACB","ORG_WALLET_1778160280145_1BD0EB49AB57","ORG_WALLET_1778160270578_5F67C563B639","ORG_13ab97a389df4a27bdd054a8","ORG_577fac19d1184e1da9dc121c","34.56","0.03456","34.59456","USD","CONFIRMED","2026-05-07T15:21:04.772Z"
"7904","e19078c9-09db-471f-8c01-ba10dc28e7d1","TX_1778167264776_7F560CDCE9E2","ORG_WALLET_1778160279078_A5374ADC2320","ORG_WALLET_1778160280889_D1B162DB74C8","ORG_c4b9ddb3c679416b903f4368","ORG_7e715dea8d62490097b33a3b","21.89","0.02189","21.91189","USD","CONFIRMED","2026-05-07T15:21:04.776Z"
"7905","6b68c80d-037c-4881-9d5e-722a89cd4073","TX_1778167264780_E0D3BAB2D390","ORG_WALLET_1778160279241_D1D6C1B2EAAB","WALLET_1778143333918_F039E75D04FE3","ORG_a86f8c15d8ce4214ae8d4b54","311287","42.23","0.04223","42.27223","USD","CONFIRMED","2026-05-07T15:21:04.780Z"
"7906","d7695480-7883-4c15-a9d8-f3d4a4e1d0fb","TX_1778167264784_DF24B5A18D83","WALLET_1778072141107_075D86A2D86CE","ORG_WALLET_1778160279817_5EFE6A9486F3","31","ORG_9ba2d7575584423586bec8a3","17.72","0.01772","17.73772","USD","CONFIRMED","2026-05-07T15:21:04.784Z"
"7907","2a8b83ba-5d30-4397-b34f-5647d455ebce","TX_1778167264787_8E450C4C8F1D","ORG_WALLET_1778160276854_01DB22D26B59","ORG_WALLET_1778160270828_FCD6A452F375","ORG_96abde570dc346cb8fa1c4f8","ORG_6a112b620a3b4d9db1c1b50d","14.48","0.01448","14.49448","USD","CONFIRMED","2026-05-07T15:21:04.787Z"
"7908","e0f9b67e-05b1-43ce-84bd-ef696e90aae0","TX_1778167264792_5083C6378B0D","ORG_WALLET_1778160282622_50BBD01DB0E0","ORG_WALLET_1778160271086_EEFE4F412D2E","ORG_7165931dc11d448fbc2f29f4","ORG_21f9c483dfae4315b138bac7","33.11","0.03311","33.14311","USD","CONFIRMED","2026-05-07T15:21:04.792Z"
"7909","5c8518e3-8aa6-4655-b912-83d0ab432a60","TX_1778167264796_71B674BA3C20","ORG_WALLET_1778160270161_15BA2E79E909","ORG_WALLET_1778160279078_A5374ADC2320","ORG_1389028bc1614aaa99dcd487","ORG_c4b9ddb3c679416b903f4368","39.75","0.03975","39.78975","USD","CONFIRMED","2026-05-07T15:21:04.796Z"
"7910","6c24232e-8b52-4daa-912c-8b49dd95de9d","TX_1778167264800_D12669363548","ORG_WALLET_1778160273686_674A3BB67D22","ORG_WALLET_1778160280805_22EC8852FE9E","ORG_938d73070d6540978566cca4","ORG_d3f28c40555a4b4eb89e74ed","28.11","0.02811","28.13811","USD","CONFIRMED","2026-05-07T15:21:04.800Z"
"7911","6e059fa8-2979-4a53-8a4a-7d2d643a2610","TX_1778167264804_7ABB4F8A8B3B","WALLET_1778067139764_D220C5EF78856","ORG_WALLET_1778160272171_3E1E9FC7005B","13","ORG_cf345c7615cd49f19d54be4b","15.95","0.01595","15.96595","USD","CONFIRMED","2026-05-07T15:21:04.804Z"
"7912","b84989a1-b231-44e2-9b27-461c87ac4773","TX_1778167264809_7C2B4E66F0E8","ORG_WALLET_1778160276854_01DB22D26B59","ORG_WALLET_1778160275260_2FA5B71E69EF","ORG_96abde570dc346cb8fa1c4f8","ORG_36825afef0744860ab8035f2","43.31","0.04331","43.35331","USD","CONFIRMED","2026-05-07T15:21:04.809Z"
"7913","f59c747c-d81b-4320-a962-fb15dd81ed36","TX_1778167264812_F63AD1CDF51F","ORG_WALLET_1778160277780_7B2360B8CA09","ORG_WALLET_1778160280396_28AA8E30C40A","ORG_a676d43c972f45ff882825e6","ORG_445bfea799664a1a85c09e39","6.54","0.00654","6.54654","USD","CONFIRMED","2026-05-07T15:21:04.813Z"
"7914","144f2bed-e253-43aa-bf1d-85bab25d4737","TX_1778167264817_52F8F42E5428","ORG_WALLET_1778160274932_22FF89952550","ORG_WALLET_1778160276576_57F1AE36B2AC","ORG_3028e13c98ca4d07a3b5fa43","ORG_bebd64d6740044d1bb3a41b9","5.55","0.00555","5.55555","USD","CONFIRMED","2026-05-07T15:21:04.817Z"
"7915","782ddbc8-0a6d-4d6f-8e07-3cc647084a35","TX_1778167264821_54F76D59E47F","ORG_WALLET_1778160280559_426B10463347","ORG_WALLET_1778160283376_55A249691809","ORG_714136041c8c450e87db5646","ORG_b93dc1ec5bed4bd3ab3f2bae","49.59","0.04959","49.63959","USD","CONFIRMED","2026-05-07T15:21:04.821Z"
"7916","d4f94e11-9fc5-4a50-801c-32abfce2835e","TX_1778167264827_4EFCE60F150F","ORG_WALLET_1778160271837_0C82F2D95DA1","ORG_WALLET_1778160271252_67D918BA6E84","ORG_b2c0e26bc8e4438380730970","ORG_f6d121503eec494299f9bf40","39.99","0.03999","40.02999","USD","CONFIRMED","2026-05-07T15:21:04.827Z"
"7917","35746c7d-0178-4030-b9b1-5dbdb4259600","TX_1778167264831_99701E2037DE","WALLET_1778067488069_3704C026E691","WALLET_1778067139764_D220C5EF78856","17","13","45.75","0.04575","45.79575","USD","CONFIRMED","2026-05-07T15:21:04.831Z"
"7918","42651bef-c889-422b-8704-3e6788771192","TX_1778167264835_3C4EA17FC617","WALLET_1778154305518_2FC481B712D68","ORG_WALLET_1778160273768_A69B0D0A7F28","900474","ORG_8b82065a06c744edb8815cb9","37.57","0.03757","37.60757","USD","CONFIRMED","2026-05-07T15:21:04.835Z"
"7919","adf0e3fa-8f8f-48f1-885e-da66c7c41ea9","TX_1778167264839_558F7994D9CF","ORG_WALLET_1778160282116_06B29CDD554E","ORG_WALLET_1778160282199_5426CD38E9D1","ORG_4e2887482991445eb836ba60","ORG_f2aa8c43d06346a09f7f1a33","33.89","0.03389","33.92389","USD","CONFIRMED","2026-05-07T15:21:04.840Z"
"7920","5a7497ba-7e83-4e1f-b1c0-008f72f3eea6","TX_1778167264844_FA51683B09EB","WALLET_1778071441355_6612E1BB0599A","ORG_WALLET_1778160273191_9F74EE690DA4","22","ORG_bfd0a100c1f54521bf3575d3","36.38","0.03638","36.41638","USD","CONFIRMED","2026-05-07T15:21:04.844Z"
"7921","1963f146-4955-426f-b19f-101834448ee6","TX_1778167264849_0330698C0E2A","ORG_WALLET_1778160279078_A5374ADC2320","ORG_WALLET_1778160271503_26D7F9F47165","ORG_c4b9ddb3c679416b903f4368","ORG_3284baf117844e8289acfa39","10.53","0.01053","10.54053","USD","CONFIRMED","2026-05-07T15:21:04.849Z"
"7922","d29bb1b9-2d86-4769-b459-14e1c9709bfc","TX_1778167264854_9D212A2B7A6B","ORG_WALLET_1778160276084_319BD1098BC9","ORG_WALLET_1778160269349_7AA905F368B7","ORG_91c22bc167784571b4372d04","ORG_d960392e058d4b21ae6e9131","45.58","0.04558","45.62558","USD","CONFIRMED","2026-05-07T15:21:04.854Z"
"7923","1b24b316-ecc2-4d22-bf01-b363819197eb","TX_1778167264860_37422E2550FF","ORG_WALLET_1778160271837_0C82F2D95DA1","ORG_WALLET_1778160271754_0357D97220C1","ORG_b2c0e26bc8e4438380730970","ORG_25fbaf76c088457a8422b979","13.33","0.01333","13.34333","USD","CONFIRMED","2026-05-07T15:21:04.860Z"
"7924","848a4185-9499-487f-b14a-5060a95dcd51","TX_1778167264864_75F137A9E440","ORG_WALLET_1778160274016_A8FA1F846E1C","ORG_WALLET_1778160273191_9F74EE690DA4","ORG_70fa302ec4944a7aa53832f8","ORG_bfd0a100c1f54521bf3575d3","23.05","0.02305","23.07305","USD","CONFIRMED","2026-05-07T15:21:04.864Z"
"7925","bc3bff9b-ebf4-4dc2-88a4-058817e158c3","TX_1778167264869_C8FB89405D42","ORG_WALLET_1778160275014_18D1A4CDCE47","ORG_WALLET_1778160280641_07749B20BDD1","ORG_1279f3ac8c8345a9bd0d57cf","ORG_72acde45a0c54024bfa80e9a","15.09","0.01509","15.10509","USD","CONFIRMED","2026-05-07T15:21:04.869Z"
"7926","c0a1c332-8d1c-4aab-a3a8-5d000c6cad2a","TX_1778167264873_CB1EF9212E95","ORG_WALLET_1778160273768_A69B0D0A7F28","ORG_WALLET_1778160274682_5965E6AC8E74","ORG_8b82065a06c744edb8815cb9","ORG_a6e4e132067d444abfd40382","16.38","0.01638","16.39638","USD","CONFIRMED","2026-05-07T15:21:04.874Z"
"7927","f7e1ded4-5d31-487c-b34e-606c4c5bc82e","TX_1778167264878_B99CA42F4F1F","ORG_WALLET_1778160268806_57EC325FBE88","ORG_WALLET_1778160281587_7507D0163D18","ORG_6b079307700d496bb62aa72c","ORG_0130bc4c8a4f483db60b9a07","40.13","0.04013","40.17013","USD","CONFIRMED","2026-05-07T15:21:04.878Z"
"7928","896d7e7d-7c14-4f70-aa63-5610e82c8840","TX_1778167264882_6EFCCFA888A4","ORG_WALLET_1778160276331_4051DC1CA743","ORG_WALLET_1778160279570_C6CB51444C14","ORG_3a9b9c870e0640eeb07e124b","ORG_f4a88f302b404a3d88306ab9","4.58","0.00458","4.58458","USD","CONFIRMED","2026-05-07T15:21:04.882Z"
"7929","8a933907-b9d7-49d3-b646-82c0d29687c5","TX_1778167264887_B297DB4C8E78","ORG_WALLET_1778160274016_A8FA1F846E1C","ORG_WALLET_1778160275178_6BFE22ABCAE0","ORG_70fa302ec4944a7aa53832f8","ORG_f8763b870e3945858dab1964","31.36","0.03136","31.39136","USD","CONFIRMED","2026-05-07T15:21:04.887Z"
"7930","8824b5d4-d982-4b9d-a329-9bc0f798af19","TX_1778167264891_E304E913587C","WALLET_1778158164274_EEBF658010844","ORG_WALLET_1778160274346_C1801622C4F1","900476","ORG_eb4457964c8e4d2c85073cbc","21.02","0.02102","21.04102","USD","CONFIRMED","2026-05-07T15:21:04.891Z"
"7931","f9fb0786-16d5-4987-8499-2aaffa60262a","TX_1778167264896_C6CE2293E61C","ORG_WALLET_1778160283212_04E49AAB0147","ORG_WALLET_1778160273522_42531C1DB4E5","ORG_c11a6f2d78c941cea491491c","ORG_3c6c51517af94cb69ea0a094","1.29","0.00129","1.29129","USD","CONFIRMED","2026-05-07T15:21:04.896Z"
"7932","23be7d0f-89ec-4d85-a201-718fb00eb1d5","TX_1778167264900_2C4583294FEA","ORG_WALLET_1778160273191_9F74EE690DA4","ORG_WALLET_1778160282116_06B29CDD554E","ORG_bfd0a100c1f54521bf3575d3","ORG_4e2887482991445eb836ba60","12.32","0.01232","12.33232","USD","CONFIRMED","2026-05-07T15:21:04.900Z"
"7933","823b90a2-fa71-4850-8f59-9d2b579bc987","TX_1778167264904_1D0CBC176461","ORG_WALLET_1778160277450_8AAEAFBE7345","ORG_WALLET_1778160278912_34CD89FC56F8","ORG_b603d78d287c474f87488af3","ORG_ec29df2c50c64390af553958","19.59","0.01959","19.60959","USD","CONFIRMED","2026-05-07T15:21:04.904Z"
"7934","8c93d1bc-290c-498a-af68-6f3577bb98c1","TX_1778167264909_F6F6BFC763F4","ORG_WALLET_1778160270578_5F67C563B639","ORG_WALLET_1778160275260_2FA5B71E69EF","ORG_577fac19d1184e1da9dc121c","ORG_36825afef0744860ab8035f2","29.98","0.02998","30.00998","USD","CONFIRMED","2026-05-07T15:21:04.909Z"
"7935","9d7c64de-ff28-4e93-b4b2-e170d9a56fcb","TX_1778167264914_6148843AB518","ORG_WALLET_1778160276854_01DB22D26B59","ORG_WALLET_1778160270662_8E867A418388","ORG_96abde570dc346cb8fa1c4f8","ORG_9497e6ea72dd46399b5fce26","7.89","0.00789","7.89789","USD","CONFIRMED","2026-05-07T15:21:04.914Z"
"7936","554385f9-e96e-410b-adef-0a23df3d9156","TX_1778167264919_FA01875F529D","ORG_WALLET_1778160270828_FCD6A452F375","ORG_WALLET_1778160274850_C8FA65D01C69","ORG_6a112b620a3b4d9db1c1b50d","ORG_9334ac8c5d4b490fa13c098f","25.19","0.02519","25.21519","USD","CONFIRMED","2026-05-07T15:21:04.919Z"
"7937","eaa0f0b7-cba0-4a25-87b0-b4a6dd42ef0f","TX_1778167264923_F302CE4C015A","WALLET_1778139950788_F2A29AB7B72B7","ORG_WALLET_1778160279817_5EFE6A9486F3","21","ORG_9ba2d7575584423586bec8a3","48.79","0.04879","48.83879","USD","CONFIRMED","2026-05-07T15:21:04.923Z"
"7938","e4b23cf9-a673-4c11-9810-a67bc4b355f0","TX_1778167264928_CC54FDA3D902","ORG_WALLET_1778160281852_844849EF2828","ORG_WALLET_1778160274599_128BAE8501ED","ORG_3fd58db1eff04be0b03a5642","ORG_5d7ccd0921bf4a349d193ef4","5.94","0.00594","5.94594","USD","CONFIRMED","2026-05-07T15:21:04.928Z"
"7939","79541601-ef29-4482-b29b-6d9ba804a448","TX_1778167264933_C091096D2E31","ORG_WALLET_1778160281672_AC2B16ED3152","ORG_WALLET_1778160278912_34CD89FC56F8","ORG_ca5644b10bba4f4bb4d442cd","ORG_ec29df2c50c64390af553958","2.8","0.0028","2.8028","USD","CONFIRMED","2026-05-07T15:21:04.933Z"
"7940","b9265356-1689-4d6c-96dc-f79fee972fc8","TX_1778167264938_578CDB63B7C1","ORG_WALLET_1778160275014_18D1A4CDCE47","WALLET_1778139950788_F2A29AB7B72B7","ORG_1279f3ac8c8345a9bd0d57cf","21","32.42","0.03242","32.45242","USD","CONFIRMED","2026-05-07T15:21:04.938Z"
